asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term,value_score,device_type,is_wired,has_mic
B0GMQB4DGV,inear true wireless earbuds for oneplus nord 2 ce mobile earbuds with mic 2r 124mm drivers playbackupto 48hr case4mic design ip55 rating tws ear buds with mic opbr53,inear,690.0,65.0,4.0,1.0,audio,https://www.amazon.in/dp/B0GMQB4DGV,earbuds,0.005797101449275362,earbuds,0,1
B0FXX3XJMZ,wecool moonwalk mini new open ear earbuds wireless with call noise reduction 60h playtime bluetooth 54 ows earphones with 360 panoramic sound 16mm drive ear safe headphones with mic ip55,wecool,1396.0,53.0,4.0,251.0,audio,https://www.amazon.in/dp/B0FXX3XJMZ,earbuds,0.0028653295128939827,earbuds,0,1
B0CX95R7SK,amazon basics tws inear earbuds abt01b with fast charging up to 80 hours of playtime  dual 10mm driver  ipx4 waterresistance  bluetooth 53  charging case with mic  touch control grey,amazon,753.0,70.0,3.6,357.0,audio,https://www.amazon.in/dp/B0CX95R7SK,earbuds,0.004780876494023904,earbuds,0,1
B0FVFCCXWK,gztouch pulse anc tws earbuds with 32db active noise cancellation quad mic enc for clear calls 50h play 60ms low latency gaming mode fast charging deep bass bluetooth wireless earbudsipx4  blk,gztouch,699.0,71.0,4.5,8.0,audio,https://www.amazon.in/dp/B0FVFCCXWK,earbuds,0.006437768240343348,earbuds,0,1
B0DPGG19QX,translator earbuds twoway instant language translator real time with app for 130 languagesfast reaction translation device,translator,3875.0,41.0,3.0,1.0,audio,https://www.amazon.in/dp/B0DPGG19QX,earbuds,0.0007741935483870968,earbuds,0,0
B0FR92V12P,aura tws earbuds with digital display bt 549enc for clear calling low latency gaming wireless headphone 36 hours play immersive sound touch control ipx4  voice assistance brown,aura,899.0,82.0,3.8,28.0,audio,https://www.amazon.in/dp/B0FR92V12P,earbuds,0.004226918798665183,earbuds,0,1
B0GHDKJHD6,compatible for wireless earbuds with charging case black true wireless stereo,compatible,499.0,50.0,5.0,1.0,audio,https://www.amazon.in/dp/B0GHDKJHD6,earbuds,0.01002004008016032,earbuds,0,0
B0CRTRS6JZ,soundcore a30i by ankernoise cancelling in ear earbudsstylish designlightweight comfortclear sound super clear and powerful bass24h playtimeip54fast charge 10min 120 minbluetooth 54black,soundcore,1899.0,62.0,3.4,2500.0,audio,https://www.amazon.in/dp/B0CRTRS6JZ,earbuds,0.001790416008425487,earbuds,0,0
B0CKHQB79Y,hoppup airdoze fusion earbuds with 40 hours playtime 40ms low latency gaming mode 13mm dynamic driver bluetooth 53 technology typec fast charging blue color for music gaming gym travel,hoppup,599.0,88.0,3.8,619.0,audio,https://www.amazon.in/dp/B0CKHQB79Y,earbuds,0.006343906510851418,earbuds,0,0
B0DKHXX5R4,boat airdopes 301 75h battery 4mics enx asap chargelow latency ipx5 stream ad free music via app support bluetooth earbuds tws ear buds wireless earphones with mic arctic whisper,boat,1299.0,74.0,3.8,598.0,audio,https://www.amazon.in/dp/B0DKHXX5R4,earbuds,0.002925327174749807,earbuds,0,1
B0GPKC53Y2,bluetooth ear buds with fast pairing portable charging case noise isolation mic for calling music gaming design 78,bluetooth,399.0,69.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GPKC53Y2,earbuds,0.010025062656641603,earbuds,0,1
B0B8YMQRFV,samsung galaxy buds2 pro with innovative ai features bluetooth truly wireless in ear earbuds with noise cancellation graphite,samsung,14999.0,25.0,4.4,10300.0,audio,https://www.amazon.in/dp/B0B8YMQRFV,earbuds,0.00029335289019267953,earbuds,0,0
B0CFYB2154,noise aura buds in ear truly wireless earbuds with 60h of playtime quad mic with enc dual device pairing instacharge10 min150 min12mm polymer composite driverbt v53aura white,noise,1499.0,67.0,3.9,3600.0,audio,https://www.amazon.in/dp/B0CFYB2154,earbuds,0.0026017344896597733,earbuds,0,1
B0FQ5C4LVC,bolt wireless earbuds bluetooth 50 inear headphones with enc mic 30h playtime deep bass premium sound typec fast charging case ultralight design 18m range builtin mic teal,bolt,549.0,86.0,4.0,0.0,audio,https://www.amazon.in/dp/B0FQ5C4LVC,earbuds,0.007285974499089253,earbuds,0,1
B0DS22XTT3,truefree c10 wireless earbuds open earbuds with clip bluetooth 54 space sound 28 hours ipx5 water resistance clear calls dual connection customizable app,truefree,5000.0,47.0,4.3,519.0,audio,https://www.amazon.in/dp/B0DS22XTT3,earbuds,0.00086,earbuds,0,0
B0GK167NFV,realme buds clip openear wireless earbuds with 11mm dual magnet drivers 3d spatial audio 36h playtime ai enc ip55 rating and 45ms low latency titanium gold,realme,5999.0,20.0,3.9,15.0,audio,https://www.amazon.in/dp/B0GK167NFV,earbuds,0.0006501083513918986,earbuds,0,0
B0FNRXZV67,samsung galaxy buds core smr410 2025  bluetooth 54  active noise cancelation  up to 35h continuous music playblack  black,samsung,5499.0,45.0,4.5,475.0,audio,https://www.amazon.in/dp/B0FNRXZV67,earbuds,0.0008183306055646482,earbuds,0,0
B0DCFTKL92,mivi superpods immersioflagship launch  dolby audio 3d soundstage 60h battery aienc mic bt 54  ear buds wireless with deep bass fast charging inear bluetooth earbuds,mivi,1799.0,72.0,3.4,2400.0,audio,https://www.amazon.in/dp/B0DCFTKL92,earbuds,0.0018899388549193997,earbuds,0,1
B091Z6Z3FQ,vault play true wireless earbuds with 15 hours of wireless charging black,vault,422.0,79.0,2.7,38.0,audio,https://www.amazon.in/dp/B091Z6Z3FQ,earbuds,0.006398104265402844,earbuds,0,0
B0G3P3SS5J,krisons tws002 wireless earbuds black true wireless stereo portable charging case,krisons,399.0,87.0,3.4,11.0,audio,https://www.amazon.in/dp/B0G3P3SS5J,earbuds,0.008521303258145364,earbuds,0,0
B08MTW9C7X,portronics harmonics twins 33 anc truly wireless bluetooth in ear earbuds with quad mic enc upto 50 hours playtime bluetooth 53v type c fast charging ear buds wireless earphone with micwhite,portronics,1699.0,51.0,3.8,232.0,audio,https://www.amazon.in/dp/B08MTW9C7X,earbuds,0.002236609770453208,earbuds,0,1
B0CYFVQYZD,skullcandy sesh anc active true wireless bluetooth earbuds with 4mic active noise cancellation48hr batteryip67 waterproof sports earbudsmultipoint pairinggoogle fast pairspotify tapblackorange,skullcandy,6499.0,78.0,3.9,250.0,audio,https://www.amazon.in/dp/B0CYFVQYZD,earbuds,0.0006000923218956762,earbuds,0,0
B00Q6P4CMA,ex series earbuds black,ex,3945.0,50.0,4.3,30000.0,audio,https://www.amazon.in/dp/B00Q6P4CMA,earbuds,0.0010899873257287705,earbuds,0,0
B0FR9G5RYW,ptron basspods p11 inear tws earbuds wdual hd mic pristine sound 24hrs playtime mini buds moviemusic modes bluetooth v51 wireless headphones voice assist typec charging  ipx4coal black,ptron,599.0,80.0,3.0,56.0,audio,https://www.amazon.in/dp/B0FR9G5RYW,earbuds,0.005008347245409015,earbuds,0,1
B0FCM6CBZT,noise newly launched buds nuvo inear truly wireless earbuds with 40h of playtime quad mic enc dual device pairing 12mm driver bt v53 jet black,noise,999.0,71.0,3.6,344.0,audio,https://www.amazon.in/dp/B0FCM6CBZT,earbuds,0.0036036036036036037,earbuds,0,1
B0CJJ2GSGC,edifier x2s true wireless earbuds bluetooth 53 13mm dynamic drivers deep bass lightweight ai environmental noise cancelling custom sound ip54 water dust resistant grey,edifier,2690.0,23.0,4.2,271.0,audio,https://www.amazon.in/dp/B0CJJ2GSGC,earbuds,0.0015613382899628252,earbuds,0,0
B0CT5W5FK5,philips audio tws tat322594 true wireless earbuds with 24 hour playtime 618 ipx4 splash and sweatresistant bluetooth v52 smart pairing 13 mm drivers voice assistant black,philips,1399.0,65.0,3.0,366.0,audio,https://www.amazon.in/dp/B0CT5W5FK5,earbuds,0.002144388849177984,earbuds,0,0
B0FGDBH8DK,fluxpods true wireless earbuds  anc 35db noise cancelling 4 mics enx tech 42h playtime fast charging low latency mode ipx5 water resistant bluetooth earphones with micblue,fluxpods,549.0,0.0,4.0,3.0,audio,https://www.amazon.in/dp/B0FGDBH8DK,earbuds,0.007285974499089253,earbuds,0,0
B0DZXTVL6V,boat airdopes plus 311 glass design enx tech fast charge 50 hrs battery stream ad free music via app support bluetooth earbuds tws ear buds wireless earphones with mic charcoal black,boat,890.0,78.0,3.7,6700.0,audio,https://www.amazon.in/dp/B0DZXTVL6V,earbuds,0.004157303370786517,earbuds,0,1
B0FR5B1B2V,kyptec new launch model 610 hybrid anc bluetooth wireless earbuds  noise cancelling earphones with deep bass10 mm drivers 40h playtime 6 mics fast charging low latency true wireless earphones,kyptec,2099.0,70.0,4.2,6.0,audio,https://www.amazon.in/dp/B0FR5B1B2V,earbuds,0.0020009528346831827,earbuds,0,0
B0FVS3TZPS,fireboltt aero pro tws earbuds custom eq wireless bluetooth 54music  app support50h playtimefast charging case 50ms low latency for gamingtouch controls ipx4 waterproof clear calls  e blue,fireboltt,799.0,91.0,3.9,9900.0,audio,https://www.amazon.in/dp/B0FVS3TZPS,earbuds,0.004881101376720901,earbuds,0,0
B0FPCP57XM,portronics conch one india 1st type c wired earphone with inbuilt karaoke micdeep bass8 karaoke mode4 eq modeseasy control compatible with karaoke apps compatible with all type c devicesblack,portronics,1099.0,45.0,3.8,105.0,audio,https://www.amazon.in/dp/B0FPCP57XM,wired earphones,0.003457688808007279,earphones,1,0
B0G1S7GPY5,hammer 35mm wired earphones with mic  inline controls 13mm dynamic drivers clear sound compatible with phone laptop  tablet black,hammer,149.0,79.0,3.5,93.0,audio,https://www.amazon.in/dp/B0G1S7GPY5,wired earphones,0.02348993288590604,earphones,1,1
B071Z8M4KX,boat bassheads 100 inear headphones with mic black,boat,366.0,63.0,4.1,430000.0,audio,https://www.amazon.in/dp/B071Z8M4KX,wired earphones,0.011202185792349726,headphones,0,1
B09R24JBYV,zebronics bro in ear wired earphones with mic 35mm audio jack 10mm drivers phonetablet compatible green,zebronics,128.0,68.0,3.5,68200.0,audio,https://www.amazon.in/dp/B09R24JBYV,wired earphones,0.02734375,earphones,1,1
B01DEWVZ2C,jbl c100si wired in ear headphones with mic pure bass sound one button multifunction remote premium metallic finish angled buds for comfort fit black,jbl,599.0,54.0,4.0,200000.0,audio,https://www.amazon.in/dp/B01DEWVZ2C,wired earphones,0.00667779632721202,earbuds,1,1
B0FHHFY22M,boat bassheads 211 wired earphones with 10mm drivers signature sound inline microphone 35mm jack voice assistant  120cm cables off white orange,boat,299.0,50.0,4.0,110000.0,audio,https://www.amazon.in/dp/B0FHHFY22M,wired earphones,0.013377926421404682,earphones,1,1
B07CD2BN46,xiaomi wired inear earphones with mic ultra deep bass  metal sound chamber black,xiaomi,499.0,17.0,4.1,130000.0,audio,https://www.amazon.in/dp/B07CD2BN46,wired earphones,0.008216432865731461,earphones,1,1
B0DDHLPQT3,portronics conch theta a in ear 35mm wired earphones with in line hd mic powerful audio 142mm dynamic driver unique earbuds design tpe anti tangle wirein line controlswide compatibilitywhite,portronics,229.0,67.0,4.1,2000.0,audio,https://www.amazon.in/dp/B0DDHLPQT3,wired earphones,0.017903930131004366,earbuds,1,1
B07TCN5VR9,goboult bassbuds x1 inear wired earphones with 10mm extra bass driver and hd sound with mic black,goboult,299.0,70.0,4.0,36800.0,audio,https://www.amazon.in/dp/B07TCN5VR9,wired earphones,0.013377926421404682,earbuds,1,1
B0FCG2D3X7,amazon basics pro series iem earphone hifi stereo  35 mm plug dual magnetic circuit dynamic driver  resin inlay metal body  detachable 5n ofc cable  with mic for audiophiles  musicians cyan,amazon,1199.0,60.0,3.9,950.0,audio,https://www.amazon.in/dp/B0FCG2D3X7,wired earphones,0.0032527105921601332,earphones,0,1
B0DH6WG34X,belkin soundform wired earbuds with usbc connector inear earphones wmicrophone  usbc headphones for iphone 17 iphone 16 ipad mini galaxy s25 google pixel 9 android and more  blue,belkin,1999.0,56.0,3.4,80.0,audio,https://www.amazon.in/dp/B0DH6WG34X,wired earphones,0.0017008504252126063,earbuds,1,0
B0BM3LTJMN,ambrane wired in ear earphones with inline mic for clear calling 14mm dynamic drivers for boostedbass 35mm jack multifunctional controller stringz 38 lite green,ambrane,179.0,60.0,3.9,8200.0,audio,https://www.amazon.in/dp/B0BM3LTJMN,wired earphones,0.021787709497206702,earphones,1,1
B0F6TNFL96,realme buds 3 35 mm wired in ear earphones with mic black,realme,567.0,43.0,3.9,1800.0,audio,https://www.amazon.in/dp/B0F6TNFL96,wired earphones,0.0068783068783068784,earbuds,1,1
B07JQKQ91F,jbl c50hi wired in ear headphones with mic one button multifunction remote lightweight  comfortable fit black,jbl,499.0,29.0,3.9,120000.0,audio,https://www.amazon.in/dp/B07JQKQ91F,wired earphones,0.00781563126252505,headphones,1,1
B0D9NG5Q6R,oneplus nord wired earphones35mm,oneplus,799.0,38.0,4.1,1100.0,audio,https://www.amazon.in/dp/B0D9NG5Q6R,wired earphones,0.005131414267834793,earphones,1,0
B0DPXGW32G,boat bassheads 95 2025 launch wired in ear phones10mm driverssignature soundinline microphoneintegrated controlssnug fitlightweightvoice assistant120cm cable  35mm jackactive black,boat,299.0,75.0,3.9,207.0,audio,https://www.amazon.in/dp/B0DPXGW32G,wired earphones,0.013043478260869565,earphones,1,0
B0GN9QH1KL,apple mfi certified usbc headphones compatible with phone 171615 series wired usbc earphones with builtin remote  microphone for music calls  volume control  compatible with galaxy  pixel,apple,399.0,80.0,4.1,55.0,audio,https://www.amazon.in/dp/B0GN9QH1KL,wired earphones,0.010275689223057643,headphones,1,1
B08NKWXMGM,ptron boom ultima v2 dual driver in ear gaming wired earphones with mic volume control passive noise cancelling boom 3 with 35mm audio jack  12m tanglefree cable black,ptron,299.0,84.0,3.6,42900.0,audio,https://www.amazon.in/dp/B08NKWXMGM,wired earphones,0.012040133779264214,earphones,1,1
B084X7Y51M,sennheiser cx 80s wired in ear earphones with inline microphone superior sound one button smart control lightweight design 35mm jack 3 ear tip sizes 2y warranty voice control black,sennheiser,1289.0,48.0,4.1,34900.0,audio,https://www.amazon.in/dp/B084X7Y51M,wired earphones,0.003180760279286268,earphones,1,1
B07DFYSGS3,jbl c200si premium in ear wired earphones with mic signature sound one button multifunction remote premium metallic finish angled earbuds for comfort fit gun metal,jbl,798.0,47.0,3.9,67400.0,audio,https://www.amazon.in/dp/B07DFYSGS3,wired earphones,0.004887218045112782,earbuds,1,1
B0DHV38WWD,kz edc pro iem wired earphone hifi dynamic driver dd iem highfunctioning ofc cable 075mm detachable cable 35mm plug for audiophiles  musicians black,kz,749.0,46.0,4.1,1200.0,audio,https://www.amazon.in/dp/B0DHV38WWD,wired earphones,0.005473965287049399,earphones,1,0
B0D7MNX9Y5,apple earpods with lightning connector,apple,1549.0,23.0,4.3,9400.0,audio,https://www.amazon.in/dp/B0D7MNX9Y5,wired earphones,0.002775984506132989,earbuds,0,0
B0DL4S61RP,philips audio tae1159bk00 inear wired earphones with ctype jack 10mm drivers inline mic powerful bass and clear sound tangle free 12m cable and 3 x inter changeable ear tips black,philips,339.0,66.0,4.0,1500.0,audio,https://www.amazon.in/dp/B0DL4S61RP,wired earphones,0.011799410029498525,earphones,1,1
B07S8PSW59,boat bassheads 102 in ear wired earphones with miccharcoal black,boat,419.0,68.0,4.1,88700.0,audio,https://www.amazon.in/dp/B07S8PSW59,wired earphones,0.009785202863961813,earphones,1,0
B0DQPK8MXY,ambrane type c wired in ear earphones with inline mic for clear calling12m cable10mm dynamic drivers for boostedbasscontrol buttons for iphone 15samsungtype c devices stringz 38c purple,ambrane,329.0,53.0,3.7,2100.0,audio,https://www.amazon.in/dp/B0DQPK8MXY,wired earphones,0.011246200607902736,earphones,1,1
B075F6TB7F,skullcandy jib inear wired earbuds with mic 35mm jack supreme sound noise isolation detachable cable works with phones laptops  pcs black,skullcandy,499.0,50.0,3.9,19600.0,audio,https://www.amazon.in/dp/B075F6TB7F,wired earphones,0.00781563126252505,earbuds,1,1
B0FVXNFQZ7,kratos e02 black wired earphones with 35mm jack inline mic control for clear calling  music multifunctional controllersweat resistantcomfort fit wired ear phonescompatibility with all mobiles,kratos,159.0,60.0,3.9,354.0,audio,https://www.amazon.in/dp/B0FVXNFQZ7,wired earphones,0.02452830188679245,earphones,1,1
B0DLB1D6DC,amazon basics inear wired earphones with 9 mm dual drivers inline mic powerful bass noise isolation 35 mm audio jack black and red,amazon,135.0,63.0,3.0,430.0,audio,https://www.amazon.in/dp/B0DLB1D6DC,wired earphones,0.022222222222222223,earphones,1,1
B08CPLTK9B,goboult bassbuds x1 inear wired earphones with 10mm extra bass driver and hd sound with mic blue,goboult,299.0,70.0,4.1,24700.0,audio,https://www.amazon.in/dp/B08CPLTK9B,wired earphones,0.013712374581939798,earbuds,1,1
B0BLLH74WV,originalgalaxy wired in ear earphones for all samsung smartphones with mic  pure bass sound  one button multifunctional remote  comfort fit  6 months warranty white,originalgalaxy,311.0,65.0,4.0,1300.0,audio,https://www.amazon.in/dp/B0BLLH74WV,wired earphones,0.012861736334405145,earphones,1,1
B0FWCP5HLF,ptron boom play x5 inear wired earphones wtypec  35mm aux connectors 10mm drivers for pristine sound hd mic for clear calls inline controls12m tanglefree cable  wide compatibilityblack,ptron,399.0,73.0,3.8,215.0,audio,https://www.amazon.in/dp/B0FWCP5HLF,wired earphones,0.009523809523809523,earphones,1,1
B0FY6T282T,kratos e02 yellow wired earphones with 35mm jack inline mic control for clear calling  music multifunctional controllersweat resistantcomfort fit wired ear phonescompatibility with all mobiles,kratos,169.0,58.0,3.9,354.0,audio,https://www.amazon.in/dp/B0FY6T282T,wired earphones,0.023076923076923075,earphones,1,1
B0FY3CMS78,kratos tune v5 c type earphones wired 13mm bass drivers earphone inline control type c headphones with mic sweat resistant comfort fit type c earphone with volume controlmetallic c pin earphones,kratos,299.0,57.0,4.3,78.0,audio,https://www.amazon.in/dp/B0FY3CMS78,wired earphones,0.014381270903010033,headphones,1,1
B0DZ2NWHK1,portronics conch sigma a in ear 35mm aux wired earphones with in line hd mic  magnetic earbuds powerful audio 142mm driver anti tangle wire in line controls wide compatibilitywhite,portronics,289.0,52.0,4.0,440.0,audio,https://www.amazon.in/dp/B0DZ2NWHK1,wired earphones,0.01384083044982699,earbuds,1,1
B0FTSBM7DV,philips taa1009bk94 inear sports wired earphones with mic 12mm neodymium drivers secure fit wing tips ipx4 splashsweat resistant 3button remote 12 m cable with 35 mm stereo plug black,philips,399.0,56.0,3.6,95.0,audio,https://www.amazon.in/dp/B0FTSBM7DV,wired earphones,0.009022556390977444,earphones,1,1
B01DF29XFW,jbl c100si wired in ear headphones with mic jbl pure bass sound one button multifunction remote premium metallic finish angled buds for comfort fit white,jbl,649.0,50.0,4.0,24000.0,audio,https://www.amazon.in/dp/B01DF29XFW,wired earphones,0.0061633281972265025,earbuds,1,1
B0BRXY7FQB,boat bassheads 220 wired in ear earphonesblack indi,boat,599.0,40.0,4.1,9700.0,audio,https://www.amazon.in/dp/B0BRXY7FQB,wired earphones,0.00684474123539232,earphones,1,0
B0FTZ519VK,zebronics typec wired earphones inline mic deep bass 12m cable 10mm neodymium driver light weight inear design compatible with mobile tablet laptop bro c black,zebronics,229.0,62.0,3.3,483.0,audio,https://www.amazon.in/dp/B0FTZ519VK,wired earphones,0.014410480349344978,earphones,1,1
B0D5H3HXCD,boat bassheads 122 anc wired in ear earphones with 25db active noise cancellation 13mm drivers ambient mode typec jack inline microphone snug fit  multios compatibilityblack,boat,999.0,67.0,3.6,1100.0,audio,https://www.amazon.in/dp/B0D5H3HXCD,wired earphones,0.0036036036036036037,earphones,1,1
B08YYQ3WFG,boat bassheads 105 wired in ear earphones with mic black,boat,399.0,60.0,4.0,41000.0,audio,https://www.amazon.in/dp/B08YYQ3WFG,wired earphones,0.010025062656641603,earphones,1,1
B0DQPK63N7,ambrane wired earphones with mic  35mm audio jack  14mm driver for hd sound  deep bass  tanglefree 12m cable  in ear comfort fit  compatible with mobiles tablets laptops pcs ep83 green,ambrane,149.0,50.0,3.5,623.0,audio,https://www.amazon.in/dp/B0DQPK63N7,wired earphones,0.02348993288590604,earphones,1,1
B0GNH3842D,shottc typec wired earphone with powerful hd mic for clear sound inline volume controller  noise cancellation compatible with only typec jacks in mobiles white,shottc,299.0,80.0,4.0,1.0,audio,https://www.amazon.in/dp/B0GNH3842D,wired earphones,0.013377926421404682,earphones,1,1
B0CYHH6YCX,jbl tune 305 wired inear type c headphones hires audio with digitaltoanalog converter 3button eq preset remote with microphone tanglefree flat cable compatible with usbc devices black,jbl,1499.0,25.0,3.4,808.0,audio,https://www.amazon.in/dp/B0CYHH6YCX,wired earphones,0.0022681787858572383,headphones,1,1
B0DKJXWKH6,xiaomi typec inear earphones with 124mm drivers hd microphone and ip54 dust  water resistance white,xiaomi,599.0,40.0,3.8,401.0,audio,https://www.amazon.in/dp/B0DKJXWKH6,wired earphones,0.006343906510851418,earphones,0,1
B0DKJZ6F9Q,xiaomi typec inear earphones with 124mm drivers hd microphone and ip54 dust  water resistanceblack,xiaomi,599.0,40.0,3.8,815.0,audio,https://www.amazon.in/dp/B0DKJZ6F9Q,wired earphones,0.006343906510851418,earphones,0,1
B075Z25PQK,sony mdrex14ap wired in ear headphone with mic black,sony,549.0,58.0,3.7,2100.0,audio,https://www.amazon.in/dp/B075Z25PQK,wired earphones,0.00673952641165756,headphones,1,1
B0G1B93FV2,realme buds 3 wired in ear earphones with mic 9mm bass boost driver tanglefree braided cable 35mm audio jack and onebutton remote blue,realme,599.0,40.0,3.6,23.0,audio,https://www.amazon.in/dp/B0G1B93FV2,wired earphones,0.006010016694490818,earbuds,1,1
B09R224N7X,ambrane stringz 38 wired headphones with mic powerful hd sound with high bass tangle free cable comfort in ear fit 35mm jack amber orange,ambrane,229.0,49.0,3.8,23000.0,audio,https://www.amazon.in/dp/B09R224N7X,wired earphones,0.016593886462882096,headphones,1,1
B073HBMJV7,sony mdrex155ap wired in ear headphones with tangle free cable 35mm jack headset with mic for phone calls and 1 year warranty  mint blue,sony,999.0,23.0,4.1,8400.0,audio,https://www.amazon.in/dp/B073HBMJV7,wired earphones,0.004104104104104104,headphones,1,1
B08V58PTDC,ambrane stringz 38 wired headphones with mic powerful hd sound with high bass tangle free cable comfort in ear fit 35mm jack green normal,ambrane,249.0,45.0,3.8,23000.0,audio,https://www.amazon.in/dp/B08V58PTDC,wired earphones,0.015261044176706826,headphones,1,1
B0GL8DYJYF,oneplus half inear wired digital earphones lite typec mh136 white in,oneplus,699.0,30.0,4.0,0.0,audio,https://www.amazon.in/dp/B0GL8DYJYF,wired earphones,0.005722460658082976,earphones,1,0
B0G48KWP3C,boat bassheads 210 wired earphones with 10mm drivers signature sound inline microphone 35mm jack voice assistant  120cm cable active black,boat,429.0,28.0,3.8,19.0,audio,https://www.amazon.in/dp/B0G48KWP3C,wired earphones,0.008857808857808857,earphones,1,1
B0FLQP7P2X,blaupunkt newly launched em10n typec wired earphones 2025 with mic i 143mm hifi drivers i 45 inear fit i durable 5 core copper cable i lockfit connector i noise isolation  endurance tested,blaupunkt,299.0,77.0,3.9,250.0,audio,https://www.amazon.in/dp/B0FLQP7P2X,wired earphones,0.013043478260869565,earphones,1,1
B0FP2GF26N,truke bass 1 inear wired earphones with typec connector 13mm titanium drivers deep high bass inline music  call controls builtin mic for crystal clear calls 12m tanglefree cable white,truke,299.0,77.0,3.8,226.0,audio,https://www.amazon.in/dp/B0FP2GF26N,wired earphones,0.012709030100334447,earphones,1,1
B0GGBCZM2K,orginal wired earphones for realme wired usbc buds 3  typec inear headphones with mic crystal clear sound  bass compatible with realme gt neo 6 12x 11 pro narzo 60 series 1 year warranty,orginal,699.0,72.0,4.2,57.0,audio,https://www.amazon.in/dp/B0GGBCZM2K,wired earphones,0.006008583690987125,earbuds,1,1
B0FGNM8FVW,amazon basics wired earphones with 35mm jackaux  in ear wired earphones  deep bass tanglefree cable comfortable fit  white,amazon,409.0,86.0,4.0,870.0,audio,https://www.amazon.in/dp/B0FGNM8FVW,wired earphones,0.009779951100244499,earphones,1,0
B0GGC7JYPP,zebronics typec wired earphones inline mic deep bass 12m cable 10mm neodymium driver light weight inear design compatible with mobile tablet laptop bro c white,zebronics,229.0,62.0,3.3,483.0,audio,https://www.amazon.in/dp/B0GGC7JYPP,wired earphones,0.014410480349344978,earphones,1,1
B0DY7HYKH6,goboult xo black wired earphones with 35mm jack extra bass 10mm dynamic driver inline control ipx5 water resistant hd mic radial finish wired headphones with mic earphone,goboult,299.0,70.0,3.9,1000.0,audio,https://www.amazon.in/dp/B0DY7HYKH6,wired earphones,0.013043478260869565,headphones,1,1
B0BKQRF51Z,concept kart kz edx pro iem earphone hifi stereo special dual magnetic circuit dynamic driver resin inlay metal process inear monitors earbuds with 5n ofc 2pin detachable cable cyan with mic,concept,999.0,50.0,4.0,3100.0,audio,https://www.amazon.in/dp/B0BKQRF51Z,wired earphones,0.004004004004004004,earbuds,0,1
B07ZH7X1P1,portronics conch gama inear wired earphone 12m tangle free cable inline mic noise isolation 35mm aux port and high bassblack,portronics,249.0,58.0,3.9,4000.0,audio,https://www.amazon.in/dp/B07ZH7X1P1,wired earphones,0.01566265060240964,earphones,1,1
B0D7MMHP13,apple earpods with 35mm headphone plug,apple,2000.0,0.0,4.1,2000.0,audio,https://www.amazon.in/dp/B0D7MMHP13,wired earphones,0.0020499999999999997,earbuds,0,0
B0FLY67Y4G,sony ierex15c wired in ear type c headphones inline remote for volume  mute function with mic tangle free serration wire compatible with usbc devices high sound quality white,sony,1590.0,36.0,2.8,145.0,audio,https://www.amazon.in/dp/B0FLY67Y4G,wired earphones,0.001761006289308176,headphones,1,1
B0GK1MTW98,truke bass s2 sleeping earphone designed for side sleepers with soft silicone 13mm driver for clear audio typec jack noisereducing fit lightweight  durable tpe wire for allnight comfortblack,truke,599.0,74.0,4.2,87.0,audio,https://www.amazon.in/dp/B0GK1MTW98,wired earphones,0.007011686143572621,earphones,1,0
B0CF1M3S6S,portronics conch tune c in ear type c wired earphones with mic10mm driver 12m nylon braided anti tangle wire in line controls metal alloy body wide compatibilitygrey,portronics,499.0,38.0,3.7,4700.0,audio,https://www.amazon.in/dp/B0CF1M3S6S,wired earphones,0.007414829659318637,earphones,1,0
B0CQPDTQ26,blaupunkt em06 inear type c wired earphone with mic and deep bass hd sound mobile headset with noise isolation,blaupunkt,349.0,71.0,3.9,11500.0,audio,https://www.amazon.in/dp/B0CQPDTQ26,wired earphones,0.011174785100286532,headphones,1,1
B0BB7L62Y6,boult audio bassbuds loop 2 wired in ear earphones with mic 10mm powerful driver for extra bass with customizable ear loop teal blue,boult,299.0,70.0,3.8,1800.0,audio,https://www.amazon.in/dp/B0BB7L62Y6,wired earphones,0.012709030100334447,earbuds,1,1
B0FCFXYVFV,amazon basics pro series iem wired earphones  hifi dynamic driver 35 mm plug  silverplated ofc cable  075mm detachable cable  35mm plug  for audiophiles  musicians  black,amazon,723.0,69.0,3.9,950.0,audio,https://www.amazon.in/dp/B0FCFXYVFV,wired earphones,0.0053941908713692945,earphones,1,0
B0CKBR9124,ambrane wired type c in ear earphones with inline mic for clear calling 12m cable 14mm dynamic drivers for boostedbass multifunctional controller for type c enabled mobiles stringz 02 black,ambrane,249.0,58.0,3.5,1400.0,audio,https://www.amazon.in/dp/B0CKBR9124,wired earphones,0.014056224899598393,earphones,1,1
B073XGT189,boat bassheads 225 wired in ear earphone with micneon lime,boat,732.0,27.0,4.1,19100.0,audio,https://www.amazon.in/dp/B073XGT189,wired earphones,0.005601092896174863,earphones,1,0
B0G4GFNWNR,sounce basspulse in ear 35mm wired headset with deep bass 142mm dynamic driver hd mic inline music controls tanglefree durable tpe cable sweatproof lightweight earphones for phones tablets white,sounce,209.0,79.0,4.0,369.0,audio,https://www.amazon.in/dp/B0G4GFNWNR,wired earphones,0.019138755980861243,headphones,1,1
