asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term
B0FM37JFPH,"Boat Rockerz 371, 40mm Drivers, 50hrs Battery, 60ms Low Latency, ENx Tech, BT v5.4, Foldable Cups, Voice Assistant, Bluetooth Headphones, Wireless Headphone with Mic (Sage Green)",Boat,999,(67% off),3.9,92,Audio,https://www.amazon.in/dp/B0FM37JFPH,headphones
B0CD1FHLMH,"soundcore by Anker H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection (Black)",soundcore,1299,(68% off),4.2,9.9K,Audio,https://www.amazon.in/dp/B0CD1FHLMH,headphones
B0B1PXM75C,"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 45ms), 4 Play Modes, Dual Pairing, BT v5.3 (Serene Blue)",Noise,1699,(66% off),3.6,4.3K,Audio,https://www.amazon.in/dp/B0B1PXM75C,headphones
B00KGZZ824,"Sony MDR-ZX110A On Ear Stereo Wired Headphones (White), Without Mic",Sony,899,(35% off),4.0,66.9K,Audio,https://www.amazon.in/dp/B00KGZZ824,headphones
B07L8KV2KC,"ZEBRONICS Thunder Over Ear Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Brown)",ZEBRONICS,799,(43% off),3.8,82.4K,Audio,https://www.amazon.in/dp/B07L8KV2KC,headphones
B09CYX92NB,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Customized EQ, Google Fast Pair, Dual Pairing, BT 5.3 (Black)",JBL,4999,(50% off),4.0,10.5K,Audio,https://www.amazon.in/dp/B09CYX92NB,headphones
B0FTT21DNT,"Sounce Headphone Case for JBL Tune 770NC Wireless Headphone | Portable Carrying Case Cover | Hard EVA Shell Travel Storage Case with Shockproof, Waterproof, and Premium Protective Cover – (Black)",Sounce,249,(75% off),4.2,343,Audio,https://www.amazon.in/dp/B0FTT21DNT,headphones
B0F9YWD4Z3,"GOBOULT Newly Launched Soniq Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Dual Pairing, AUX, Wireless Headphones (White)",GOBOULT,1999,(67% off),3.8,1.1K,Audio,https://www.amazon.in/dp/B0F9YWD4Z3,headphones
B0FGV2CNN5,"pTron Studio Evo 70hrs Playtime Wireless Over Ear Headphones with HD Mic, Low-Latency Game/Movie/Music Modes, Punchy Bass, BT5.3, Dual Device Pairing, Voice Assistant & Type-C Fast Charging (Blue)",pTron,799,(75% off),4.1,1.3K,Audio,https://www.amazon.in/dp/B0FGV2CNN5,headphones
B08CHPGTSF,"ZEBRONICS Zeb-200HM Wired On Ear Headphone with Mic, Dual 3.5mm Connectors, Adjustable Headband for PC Computers/Laptop (Black)",ZEBRONICS,449,(36% off),3.2,3.8K,Audio,https://www.amazon.in/dp/B08CHPGTSF,headphones
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,Logitech,745,(22% off),3.9,20.2K,Audio,https://www.amazon.in/dp/B00Y4ORQ46,headphones
B0FG2QDFD7,"Boat Rockerz 512 ANC,(~40dB) Hybrid ANC, 80H Battery, 40mm Drivers, 40ms Low Latency, ENx Tech,Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Headphone with Mic (Bold Blue)",Boat,2899,(64% off),4.2,30.6K,Audio,https://www.amazon.in/dp/B0FG2QDFD7,headphones
B0B4G44RFS,"Zebronics Zeb-Storm On Ear Wired Headphone with 3.5mm Jack, Built in Microphone for Calling, 1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Black)",Zebronics,499,(38% off),3.7,3.5K,Audio,https://www.amazon.in/dp/B0B4G44RFS,headphones
B0FNN74DWP,"GOBOULT Newly Launched Fluid X Headphones Bluetooth Wireless 60H Playtime, 40mm Bass Driver,Zen ENC Mic,Type-C Charging,Gaming Mode, BTv 5.4, Made in India, Headphones Wireless with mic (Pine Green)",GOBOULT,1999,(67% off),3.8,5.5K,Audio,https://www.amazon.in/dp/B0FNN74DWP,headphones
B0DV5HX4JZ,"Boat Rockerz 650 Pro (2025 Launch),Touch/Swipe Controls,Dolby Audio,80Hrs Battery,2Mics Enx,Fast Charge,App Support,Dual Pair,Bluetooth Over Ear Headphones,Wireless Headphone with Mic (Starry Night)",Boat,2799,(69% off),4.1,3.1K,Audio,https://www.amazon.in/dp/B0DV5HX4JZ,headphones
B0BZHT8T7T,"Boat Rockerz 551ANC, 100HRS Battery, Hybrid ANC(~35Db), Fast Charge, Ambient Sound Mode & Dual EQ Modes, Enx Tech, Bluetooth Headphones, Over Ear Wireless Headphone with Mic (Sage Green)",Boat,2099,(74% off),4.0,3.5L,Audio,https://www.amazon.in/dp/B0BZHT8T7T,headphones
B0B1PX62WJ,"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 45ms), 4 Play Modes, Dual Pairing, BT v5.3 (Bold Black)",Noise,1499,(70% off),3.6,4.3K,Audio,https://www.amazon.in/dp/B0B1PX62WJ,headphones
B0CWVXTK6Z,"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-White",Sony,15990,(36% off),4.3,3.1K,Audio,https://www.amazon.in/dp/B0CWVXTK6Z,headphones
B074ZF7PVZ,boAt Bassheads 900 On Ear Wired Headphone With Mic,boAt,999,(60% off),4.1,99.9K,Audio,https://www.amazon.in/dp/B074ZF7PVZ,headphones
B0FC327SXQ,"Boat 2025 Launch Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Active Black)",Boat,1299,(57% off),3.8,423,Audio,https://www.amazon.in/dp/B0FC327SXQ,headphones
B0B6G9TPNQ,"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, White",Sennheiser,24990,(29% off),4.3,11.6K,Audio,https://www.amazon.in/dp/B0B6G9TPNQ,headphones
B01DF26V7A,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)",JBL,649,(50% off),4.0,2L,Audio,https://www.amazon.in/dp/B01DF26V7A,headphones
B0DFDT1TWC,Marshall Monitor III Active Noise Canceling Over Ear Bluetooth Headphones,Marshall,29999,,4.5,678,Audio,https://www.amazon.in/dp/B0DFDT1TWC,headphones
B08KHT2HDT,Marshall Major IV Wireless Bluetooth On Ear Headphone with Mic (Black),Marshall,9999,(33% off),4.3,16.1K,Audio,https://www.amazon.in/dp/B08KHT2HDT,headphones
B0B5RMKMJL,"Zebronics Jet PRO Premium Wired Gaming On Ear Headphone with LED for Headband + earcups, 40mm Neodymium Drivers, 2 Meter Braided Cable, with mic, Suspension Design, 3.5mm + USB Connector (Black, Blue)",Zebronics,888,(53% off),3.9,4.9K,Audio,https://www.amazon.in/dp/B0B5RMKMJL,headphones
B0F9PJJLCT,"Noise Newly Launched Airwave Max XR Wireless Over-Ear Headphones with 120H Playtime, ANC, HFA Tech, Spatial Audio, Dual Pairing,BT V6.0(Pearl Beige)",Noise,3499,(30% off),4.2,223,Audio,https://www.amazon.in/dp/B0F9PJJLCT,headphones
B0FZL2NCFV,"Boat 2025 Launch Rockerz Prime 415, 360 Spatial Audio, 120H Battery, 40mm Drivers, AI-ENx Tech, Beast Mode, ASAP Charge & App Support, Bluetooth Headphones, Wireless Headphone with Mic (Black Sabre)",Boat,1799,(55% off),3.8,13,Audio,https://www.amazon.in/dp/B0FZL2NCFV,headphones
B0CQ2TBSPV,"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 1 Yr Warranty, Graphite",Sennheiser,24990,(29% off),4.3,11.6K,Audio,https://www.amazon.in/dp/B0CQ2TBSPV,headphones
B0D575QW4W,"ZEBRONICS Duke Plus, Wireless Over Ear Headphone with ANC, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Upto 70* Hours Backup, Bluetooth v5.4, AUX, Comfortable Earcushion, Deep Bass (Beige)",ZEBRONICS,1499,(81% off),3.8,16.3K,Audio,https://www.amazon.in/dp/B0D575QW4W,headphones
B00HVLUR86,Audio-Technica Ath-M50X Wired Over Ear Headphones Without Mic (Black),Audio-Technica,10999,(50% off),4.6,32.9K,Audio,https://www.amazon.in/dp/B00HVLUR86,headphones
B0CQKDKPS6,"Sennheiser ACCENTUM Plus Wireless Over Ear Headphones,German Design,Adaptive ANC,50H Battery,Sound Personalization,Touch Control,Multipoint Connectivity,Clear Calls,10Min Charge = 5H,2Y Warranty,Black",Sennheiser,14990,(25% off),4.1,1.2K,Audio,https://www.amazon.in/dp/B0CQKDKPS6,headphones
B086LLF2R9,Jabra Evolve2 85 Wireless PC Headset with Charging Stand - Noise Cancelling UC Certified Stereo Headphones with Long-Lasting Battery - USB-A Bluetooth Adapter - Black,Jabra,61499,(28% off),4.0,240,Audio,https://www.amazon.in/dp/B086LLF2R9,headphones
B0GL1SQRQ2,"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality- Sand Pink",Sony,39990,(20% off),4.6,2.3K,Audio,https://www.amazon.in/dp/B0GL1SQRQ2,headphones
B0CBG1YG5F,"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Cool Grey)",HAMMER,1999,(76% off),3.8,3.8K,Audio,https://www.amazon.in/dp/B0CBG1YG5F,headphones
B0B1PW53LT,"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 45ms), 4 Play Modes, Dual Pairing, BT v5.3 (Calm White)",Noise,1699,(66% off),3.6,4.3K,Audio,https://www.amazon.in/dp/B0B1PW53LT,headphones
B0F3QJLD3B,"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality-Platinum Silver",Sony,39990,(20% off),4.6,2.3K,Audio,https://www.amazon.in/dp/B0F3QJLD3B,headphones
B0FS1Z4GT3,"Noise Airwave Max 6 Wireless Bluetooth Headphones (2026 Launch), Hi-Res LDAC Audio, Adaptive ANC 45dB, 120H Battery, Low Latency 80ms, Deep Bass, Over-Ear Noise Cancelling Headphones (Cobalt Blue)",Noise,6499,(7% off),4.1,569,Audio,https://www.amazon.in/dp/B0FS1Z4GT3,headphones
B0G59967NX,"Portronics Muffs M6 Over Ear Wireless Bluetooth Headphone with Upto 40 Hours Playtime, Dual Pairing, 40mm Driver, HD Mic, Bluetooth 5.4V, Foldable Design, Type C Fast Charging (Black)",Portronics,1149,(54% off),4.4,122,Audio,https://www.amazon.in/dp/B0G59967NX,headphones
B0CY1PL36Q,"Noise Airwave Max 4 Wireless Over Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Calm Beige)",Noise,1699,(72% off),3.7,4.1K,Audio,https://www.amazon.in/dp/B0CY1PL36Q,headphones
B0FC2YG6SK,"Boat 2025 Launch Rockerz 413, 60H Battery, 40Mm Drivers, Dual Pair,ENx Tech, Low Latency, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Ash Grey)",Boat,1399,(53% off),3.8,345,Audio,https://www.amazon.in/dp/B0FC2YG6SK,headphones
B081Q85RTF,Ant Esports H520W Lightweight Gaming Over Ear Wired Headphones with Mic| 3.5MM Jack |50 MM Drivers | Compatible with PC/ PS4 / Xbox One/Nintendo/Mobile (Black),Ant,798,(73% off),3.8,3.8K,Audio,https://www.amazon.in/dp/B081Q85RTF,headphones
B0D5CZQ31M,"Marshall Major V Wireless On Ear Headphones, Cream.",Marshall,14999,,4.5,3.2K,Audio,https://www.amazon.in/dp/B0D5CZQ31M,headphones
B0FS1SD28Q,"Noise Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Mauve Haze)",Noise,4499,(25% off),4.1,569,Audio,https://www.amazon.in/dp/B0FS1SD28Q,headphones
B0F4RT7HFT,"JBL Tour One M3 - Smart Transmitter Wireless Over Ear Headphones with ANC 2.0, Hi-Res LDAC Audio,Spatial 360 Sound, 8 Mics - Perfect Calls with Crystal AI,70Hrs Playback, Black",JBL,32999,(18% off),4.3,74,Audio,https://www.amazon.in/dp/B0F4RT7HFT,headphones
B0FBRGKXHG,"OnePlus Bullets Wireless Z3 in-Ear Neckband with 12.4mm Drivers, 3D Spatial Audio,10 mins Charge for 27 hrs Playback, 4 EQ preset, Dynamic bass Enhancement & BT5.4",OnePlus,1699,(15% off),4.1,2.2L,Audio,https://www.amazon.in/dp/B0FBRGKXHG,headphones
B0CPNY59RJ,"Skullcandy Crusher ANC 2 Wireless Bluetooth Over-Ear Headphones with Active Noise Cancellation, Adjustable Sensory Bass, 50Hr Battery, 40 mm Drivers, Multipoint Pairing, Built-in Mic-Bone",Skullcandy,17999,(72% off),4.2,36.5K,Audio,https://www.amazon.in/dp/B0CPNY59RJ,headphones
B083WS3WPK,"Sennheiser HD 350BT Wireless Headphones, German Design, Upto 30H Battery, Comfortable & Lightweight Over Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, Black",Sennheiser,4989,(45% off),4.2,3.5K,Audio,https://www.amazon.in/dp/B083WS3WPK,headphones
B07234XXJF,Boat Bassheads 100 in Ear Wired Headphones with Mic (White),Boat,399,(60% off),4.1,4.3L,Audio,https://www.amazon.in/dp/B07234XXJF,headphones
B0CHMMVHQL,"JBL Live 770NC True Adaptive Noise Cancellation Headphones Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect & Personi-Fi 2.0, Customized EQ, Google Fast Pair, Blue",JBL,8999,(40% off),4.2,2.2K,Audio,https://www.amazon.in/dp/B0CHMMVHQL,headphones
B09R24HMNW,"ZEBRONICS Bro 3.5Mm Wired in Ear Earphones, in-Line Mic, Deep Bass, 1.2M Strong and Long Lasting Cable, Light Weight, Compatible with Mobile | Tablet | Laptop (Blue)",ZEBRONICS,139,(65% off),3.5,68.2K,Audio,https://www.amazon.in/dp/B09R24HMNW,headphones
B0G4VXNF9Q,"GOBOULT Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Driver, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Mode, IPX5, Made in India, Headphones Wireless with mic (Ice Blue)",GOBOULT,1699,(72% off),3.8,173,Audio,https://www.amazon.in/dp/B0G4VXNF9Q,headphones
B0FRSPKL34,"Boat Rockerz Trendz, 40mm Drivers, 50hrs Battery, 60ms Low Latency, ENx Tech, BT v5.4, Foldable Cups, Voice Assistant, Bluetooth Headphones, Wireless Headphone with Mic (Black Sabre)",Boat,989,(67% off),4.0,50,Audio,https://www.amazon.in/dp/B0FRSPKL34,headphones
B01MF8MB65,Boat BassHeads 225 Special Edition in-Ear Headphones with Mic (Blue),Boat,499,(50% off),4.1,1.3L,Audio,https://www.amazon.in/dp/B01MF8MB65,headphones
B0CGR7XRYW,"Sennheiser ACCENTUM Wireless Over Ear Headphones, German Design, Hybrid ANC, 50H Battery, Multipoint Connectivity, Crystal Clear Calls, 10 Min Quick Charge = 5Hr Playback, 1Y Warranty, White",Sennheiser,12989,(13% off),4.2,1.5K,Audio,https://www.amazon.in/dp/B0CGR7XRYW,headphones
B0D6NLHV8N,"JBL Quantum 100M2 Wired Gaming Headphones, Supports Windows sonic spatial audio, 40mm Realistic Dynamic Drivers, Omnidirectional Detachable Mic, Breathable Memory Foam cushions, PC/Xbox/PS/3.5mm-Black",JBL,2999,(33% off),4.4,4.7K,Audio,https://www.amazon.in/dp/B0D6NLHV8N,headphones
B07F62W3TQ,"Srhythm NC25 Hybrid Noise Cancelling Headphones Over Ear, Wireless Bluetooth 5.3, 50H Playtime, Transparency Mode,Black",Srhythm,7999,(20% off),4.1,26.8K,Audio,https://www.amazon.in/dp/B07F62W3TQ,headphones
B0FS1Z5X5Z,"Noise Airwave Max 6 Wireless Bluetooth Headphones (2026 Launch), Hi-Res LDAC Audio, Adaptive ANC 45dB, 120H Battery, Low Latency 80ms, Deep Bass, Over-Ear Noise Cancelling Headphones (Forest Green)",Noise,6499,(7% off),4.1,569,Audio,https://www.amazon.in/dp/B0FS1Z5X5Z,headphones
B0DJFHSFGG,"realme TechLife Studio H1 Over The Ear Over Ear Wireless Headphone with 70Hours Playtime 360° Spatial Audio, 40mm Drivers, 80ms Superlow Latency, 43 dB Adaptive ANC-White",realme,3999,(50% off),4.0,422,Audio,https://www.amazon.in/dp/B0DJFHSFGG,headphones
B0DVH1XDJF,"Bang & Olufsen Beoplay H100 Premium Wireless Active Noise Cancelling Over-Ear Headphones with Protective Carrying Case, Sunset Apricot",Bang,442425,(1% off),4.0,65,Audio,https://www.amazon.in/dp/B0DVH1XDJF,headphones
B0FHHM74H8,"Boat Rockerz Plus 550, Customizable Earcups, 100H Battery, 50mm Drivers, Dual Pair, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Headphone with Mic (Black Psyche)",Boat,1999,(60% off),4.0,66K,Audio,https://www.amazon.in/dp/B0FHHM74H8,headphones
B0FG88HVQ8,"Audio Array AH-50 Professional DJ Headphone | 50mm Drivers | 32Ω | 20Hz-20kHz | Dual Detachable Cables With Mic & Controls | Buddy Share Technology | 105 dB SPL | One Ear Listening | Monitoring,Mixing",Audio,2049,(41% off),4.6,58,Audio,https://www.amazon.in/dp/B0FG88HVQ8,headphones
B00HVLUR18,Audio-Technica ATH-M20x Over-Ear Professional Studio Monitor Headphones,Audio-Technica,4499,(45% off),4.4,27.7K,Audio,https://www.amazon.in/dp/B00HVLUR18,headphones
B0G35411J6,"pTron Studio Xtreme, 70hrs Playtime, 40ms Low-Latency, Wireless Over Ear Headphones w/Detachable Mic & TruTalk ENC Calls, 40mm Drivers, RGB Lights, BT5.4, Dual Device Pairing & Type-C Charging (Beige)",pTron,1199,(68% off),3.9,74,Audio,https://www.amazon.in/dp/B0G35411J6,headphones
B083X24CFF,"JBL Quantum 100 Wired Over Ear Gaming Headphones with Mic, 40mm Realistic Dynamic Drivers, Detachable Boom Mic, 1kHz Sensitivity, Memory Foam Cushioning, PC/Mobile/PS/Xbox/Nintendo/VR Compatible-Black",JBL,1999,(50% off),3.9,24.1K,Audio,https://www.amazon.in/dp/B083X24CFF,headphones
B0GF7FC473,"Perfx Wireless Bluetooth Headphones with Deep Bass Stereo Sound, Foldable Over-Ear Design, Soft Cushioned Earpads & Built-in Mic for Music, Calls, Online Classes & Travel",Perfx,299,(70% off),4.7,5,Audio,https://www.amazon.in/dp/B0GF7FC473,headphones
B0DGJB8CW4,"Apple AirPods Max Wireless Over-Ear Headphones, Pro-Level Active Noise Cancellation, Transparency Mode, Personalised Spatial Audio, USB-C Charging, Bluetooth Headphones for iPhone - Blue",Apple,59900,,4.0,54,Audio,https://www.amazon.in/dp/B0DGJB8CW4,headphones
B0DQPKH93F,"Ambrane Wired Headphones in Earphones with in-Line Mic for Clear Calling, 14Mm Dynamic Drivers for Boostedbass, 3.5Mm Jack, Multi-Functional Controller (Stringz 38 Lite, Blue)",Ambrane,179,(60% off),3.9,8.2K,Audio,https://www.amazon.in/dp/B0DQPKH93F,headphones
B0DDHM6D3L,"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)",Portronics,264,(67% off),4.1,7K,Audio,https://www.amazon.in/dp/B0DDHM6D3L,headphones
B0F7Y54PJX,"Boat 2025 Launch Rockerz 113, 40H Battery, Dual Pair, Fast Charge, ENx Tech, Stream Ad Free Music via App Support, Magnetic Buds, Bluetooth Neckband, Wireless with Mic in Ear Earphones (Active Black)",Boat,899,(64% off),4.0,7.9K,Audio,https://www.amazon.in/dp/B0F7Y54PJX,headphones
B009LJ2BXA,"HP Wired On Ear Headphones with Mic with 3.5 Mm Drivers, in-Built Noise Cancelling, Foldable and Adjustable for Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09PA)",HP,699,(30% off),3.5,10.4K,Audio,https://www.amazon.in/dp/B009LJ2BXA,headphones
B0F4N3T2PH,"ZEBRONICS SILENCIO 111, Wireless Headphone, Hybrid ANC (50dB), 55*Hrs Backup, Transparency Mode, 40mm Titanium Drivers, 3 EQ Modes, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Bluetooth v5.4 (Black)",ZEBRONICS,2699,(70% off),3.8,1.7K,Audio,https://www.amazon.in/dp/B0F4N3T2PH,headphones
B08ZNRHJFX,"Philips Audio TAA4216 On-Ear Sports Bluetooth Headphones with IP55 Dust/Water Protection, 35 Hours Play Time, Cooling & Washable Ear Cups, Quick Charge, 40 mm Drivers and Built-in Mic (Black)",Philips,2999,(67% off),4.0,2.2K,Audio,https://www.amazon.in/dp/B08ZNRHJFX,headphones
B0BZP2H373,"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours-Mid Night Blue",Sony,26990,(23% off),4.4,12.2K,Audio,https://www.amazon.in/dp/B0BZP2H373,headphones
B0FDPZ868C,"ZEBRONICS Thunder NEO, Wireless Over Ear Headphone, Upto 60 Hours Backup, Gaming Mode, Dual Pairing, Rapid Charge, BT v5.4, AUX, 3 EQ Modes, ENC for Callling, Voice Assistant, Deep Bass (Black)",ZEBRONICS,999,(47% off),4.1,260,Audio,https://www.amazon.in/dp/B0FDPZ868C,headphones
B0BYWKRJVY,"JBL Tune 720BT Wireless Over Ear Headphones with Mic, Pure Bass Sound, Upto 76 Hrs Playtime, Speedcharge, Dual Pairing, Customizable Bass with Headphones App, Lightweight, Bluetooth 5.3 (Blue)",JBL,5499,(15% off),4.0,11.2K,Audio,https://www.amazon.in/dp/B0BYWKRJVY,headphones
B0DG4SFV41,"Jabra Evolve 65TE | USB-A MS Stereo | BTHEADSET+ BT DONGLE(PC),On Ear,Black",Jabra,15016,(50% off),4.0,156,Audio,https://www.amazon.in/dp/B0DG4SFV41,headphones
B09ZFDYKP3,"Sony WH-1000XM5 Wireless Noise-Cancelling Headphones, Foldable with Fast Charging - Silver",Sony,29990,(14% off),4.5,607,Audio,https://www.amazon.in/dp/B09ZFDYKP3,headphones
B0FM396D71,"Boat Bassheads 300C Wired Earphones,Type-C Jack, 10mm Drivers, Signature Sound, in-Line Microphone, Integrated Controls, Voice Assistant & 120cm Cable (Cool Grey)",Boat,,,4.0,1.1L,Audio,https://www.amazon.in/dp/B0FM396D71,headphones
B0DG2PVL35,"Amazon Basics Pro Series Wired USB On Ear Headset with Mic | 40 mm Driver | Computer/PC or Laptop Headphone | Noise Cancellation Microphone | in-line Control for Home, Office, Teams or Zoom, Black",Amazon,2099,(48% off),4.1,707,Audio,https://www.amazon.in/dp/B0DG2PVL35,headphones
B0FMDLD86P,"OnePlus Nord Buds 3r TWS Earbuds up to 54 Hours Playback, 2-mic Clear Calls, 3D Spatial Audio, AI Translation, 12.4mm Drivers, Dual-Device Connectivity, 47ms Low Latency - Aura Blue",OnePlus,1799,(10% off),4.2,40.6K,Audio,https://www.amazon.in/dp/B0FMDLD86P,headphones
B0FQV27MZK,"Cosmic Byte CryoCore 7.1 Surround Wired Gaming Headset with Noise-Cancelling Mic, Honeycomb Metal Design, Braided Cable, PC Software & PS4/PS5 3D Audio Support (Black)",Cosmic,1599,(64% off),3.7,112,Audio,https://www.amazon.in/dp/B0FQV27MZK,headphones
B083T4XJDY,"Sennheiser HD 450BT Wireless Headphones, German Design, ANC, Alexa Built-in, 30H Battery, Comfortable & Lightweight Over Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, Black",Sennheiser,6989,(59% off),3.8,6.2K,Audio,https://www.amazon.in/dp/B083T4XJDY,headphones
B0F7LZ2GW2,"Boat 2025 Launch Rockerz 421, 40H Battery, Low Latency(40Ms), 40Mm Drivers, Enx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Sage Green)",Boat,1199,(52% off),3.9,1.7K,Audio,https://www.amazon.in/dp/B0F7LZ2GW2,headphones
B0DT9T945X,"GOBOULT X Mustang Q Over Ear Bluetooth Headphones 70H Playtime, 40mm Bass Drivers, Zen ENC Mic, Type-C Fast Charging, 4 EQ Mode, Bluetooth 5.4, AUX Option, IPX5 Wireless Headphones",GOBOULT,2099,(70% off),4.0,1.1K,Audio,https://www.amazon.in/dp/B0DT9T945X,headphones
B0DQQ4Q286,"HAMMER Vibe ENC Bluetooth Headphone, 40mm Driver, Dual Pairing, 50hrs Playtime, Voice Assistant, BT V5.4, Game Mode, Soft Cushions, Lightweight Headphones for Music, Gaming and Calls (Beige)",HAMMER,1099,(78% off),3.8,323,Audio,https://www.amazon.in/dp/B0DQQ4Q286,headphones
B0D5HWH2W7,"Wecool Moonwalk M2 Bone Conduction Headphones, V5.3 Bluetooth Earphones with IPX6 Sweat & Splash Resistance, Open Ear Headphones for Ear Health & Comfort, Ideal for Sports, Running, Climbing, Cycling",Wecool,2445,(73% off),3.6,5.3K,Audio,https://www.amazon.in/dp/B0D5HWH2W7,headphones
B0DRSRH3GG,"QCY H3 Pro Hi-Res LDAC ANC Headphones with Dual-Chip 40mm Titanium Drivers, 3-Mic ENC, 3D Spatial Audio, 60ms Low Latency, 55H Playtime,10Min=2H Fast Charge, IPX4, Dual Pairing, Smart App",QCY,4999,(17% off),4.2,122,Audio,https://www.amazon.in/dp/B0DRSRH3GG,headphones
B0G2BBS19W,"Wireless Bluetooth Headphones with Deep Bass Sound, Foldable Design & Comfortable Cushioned Earpads for Music, Calls",Wireless,329,(67% off),3.6,17,Audio,https://www.amazon.in/dp/B0G2BBS19W,headphones
B0FT2Y4J72,"Geonix Audicle Uno Stereo Wired Gaming On Ear Headphone with RGB Light for earcups, 50mm Neodymium Drivers, 2 Meter Nylon Braided, Flexible mic, Suspension Headband, 3.5mm + USB Connector (Black)",Geonix,649,(66% off),3.8,23,Audio,https://www.amazon.in/dp/B0FT2Y4J72,headphones
B09QL2WWC4,"Boat Rockerz 425, ENx Tech, ASAP Charge, 25H Battery, Dual Pair, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Oceana Blue)",Boat,,,3.7,5.5K,Audio,https://www.amazon.in/dp/B09QL2WWC4,headphones
B0D73SQRM1,"HP H120 Stereo USB Headset, Plug-and-Play USB-A, Built-in Noise-canceling mic, Adjustable Head Strap, Padded Ear Cushions, 360-degree Bendable mic, 1-Year Limited Warranty, Black, 9Z4V9AA",HP,1575,(27% off),3.6,672,Audio,https://www.amazon.in/dp/B0D73SQRM1,headphones
B09BD75Y21,Razer Blackshark V2 X Gaming : 7.1 Surround Sound - 50Mm Drivers - Memory Foam Ear Cushions Wired On Ear Headphones with Mic Rz04-03240600-R3M1 - Green,Razer,4437,(45% off),4.3,4.1K,Audio,https://www.amazon.in/dp/B09BD75Y21,headphones
