asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term,value_score,device_type,is_wired,has_mic,cluster,segment
B0CVQDJCYL,boat stone spinx pro bluetooth speaker with 20 w rms sound up to 8 hrs of playtime btv50 builtin mic rgb leds tws feature tf card aux port  usb typec porttropical blue,boat,7.783224016336037,76.0,4.1,7.0909098220799835,audio,https://www.amazon.in/dp/B0CVQDJCYL,bluetooth speakers,0.0017090454355981,earbuds,1,1,1,Popular
B0DNQY6C5Y,portronics thunder 20 60w wireless bluetooth party speaker with dual passive radiator upto 6 hours playtime multiple eq modes rgb led lights tws mode bluetooth 53v type c fast chargingblack,portronics,8.517193191416238,50.0,4.0,3.9318256327243257,audio,https://www.amazon.in/dp/B0DNQY6C5Y,bluetooth speakers,0.0008001600320064,earbuds,0,0,2,Premium
B0D4XTCY6L,beats pill  wireless bluetooth speaker and portable charger via usbc  up to 24 hours battery life ip67 water resistant apple  android compatible builtin microphone  matt black,beats,9.735128070758227,0.0,4.6,6.35088571671474,audio,https://www.amazon.in/dp/B0D4XTCY6L,bluetooth speakers,0.0002721893491124,speakers,0,1,2,Premium
B0F3T4NZ1T,portronics nova 40w portable bluetooth speaker with dual passive radiator upto 5 hours playtime rgb led lights bluetooth 53v tws mode handsfree calling usbaux in port type c chargingblack,portronics,7.90100705199242,33.0,4.0,5.488937726156687,audio,https://www.amazon.in/dp/B0F3T4NZ1T,bluetooth speakers,0.0014820303816228,earbuds,0,1,1,Popular
B09RPC4J7K,krisons cylender 4 double woofer 30w multimedia bluetooth party speaker with wired mic for karaoke2400 mah battery digital displayrgb lights usb sd card fm radioauto tws function  remote,krisons,7.313220387090301,70.0,3.9,7.972810784121404,audio,https://www.amazon.in/dp/B09RPC4J7K,bluetooth speakers,0.0026017344896597,earbuds,1,1,1,Popular
B0DY15J4X3,xiaomi sound outdoor speaker blue  30w hiquality speaker with micupto 12hrs playback timeip67 waterproof  type cwireless stereo pairingspeaker for home outdoor  travel purpose,xiaomi,8.160518247477505,50.0,4.5,6.040254711277414,audio,https://www.amazon.in/dp/B0DY15J4X3,bluetooth speakers,0.0012860817376393,speakers,0,0,2,Premium
B0DV5H3S16,bose soundlink flex 2nd gen portable wireless bluetooth speaker small powerful for outdoor parties up to 12h runtime ip67 waterproof and dustproof twilight blue,bose,9.581283046045924,14.0,4.6,9.210440366976517,audio,https://www.amazon.in/dp/B0DV5H3S16,bluetooth speakers,0.0003174603174603,speakers,0,0,2,Premium
B09NCF1LPY,jbl go essential with rich base wireless ultra portable bluetooth speaker vibrant colors waterproof type c without mic blue,jbl,7.549609165154532,37.0,4.7,9.23024103368252,audio,https://www.amazon.in/dp/B09NCF1LPY,bluetooth speakers,0.0024749868351764,speakers,0,1,1,Popular
B0G3VV1122,digimore partybox 80w portable karaoke bluetooth speaker with wireless mic  dual boom box speaker  rgb party lights  deep bass sound  typec charging  usbtfaux  for home  parties d1342,digimore,8.294049640102028,73.0,4.5,3.6888794541139363,audio,https://www.amazon.in/dp/B0G3VV1122,bluetooth speakers,0.00112528132033,speakers,0,1,2,Premium
B0BMXMBSH9,mz m412sp portable bluetooth speaker dynamic thunder sound with high bass 5 w bluetooth speaker 1200mah battery,mz,5.84354441703136,66.0,3.5,3.970291913552122,audio,https://www.amazon.in/dp/B0BMXMBSH9,bluetooth speakers,0.0101744186046511,speakers,0,0,1,Popular
B0F7HVC62G,bose soundlink plus portable bluetooth speaker wireless outdoor speaker up to 20 hours battery life waterproof and dustproof black,bose,10.305647203635566,6.0,4.7,6.588926477533519,audio,https://www.amazon.in/dp/B0F7HVC62G,bluetooth speakers,0.0001571906354515,speakers,0,0,2,Premium
B0BLNMXT67,amazon basics 5w bluetooth 53 speaker upto 36 hrs playtime true wireless technology built in mic multiple connectivity modes black,amazon,6.551080335043404,53.0,4.0,8.630700432209832,audio,https://www.amazon.in/dp/B0BLNMXT67,bluetooth speakers,0.0057224606580829,speakers,0,1,1,Popular
B0DN1S27NM,zebronics axon 200 portable party bluetooth speaker 180w rms 5 drivers  2 passive radiators zsync mode ipx6 upto 10 hours playback rapid charging bt  usb  aux fabric finish rgb deep bass,zebronics,9.210340371976184,60.0,4.0,6.90875477931522,audio,https://www.amazon.in/dp/B0DN1S27NM,bluetooth speakers,0.0004000400040004,speakers,1,0,2,Premium
B0B4BBNQ89,invicto a0005 bass splashproof wireless bluetooth speaker with usb  mic  aux  sd card for all laptop tablet  smartphone assorted colour,invicto,6.018593214496234,32.0,4.1,3.258096538021482,audio,https://www.amazon.in/dp/B0B4BBNQ89,bluetooth speakers,0.0099999999999999,speakers,1,1,0,High Rated
B0F9TMXDQ2,hammer boom 30w bluetooth speaker with rgb lights dual passive radiators tws function typec charging multiconnectivity auxusbtfbluetooth builtin mic upto 30h playtime carry handle blue,hammer,7.696212639346407,63.0,4.3,4.672828834461906,audio,https://www.amazon.in/dp/B0F9TMXDQ2,bluetooth speakers,0.0019554342883128,earbuds,0,1,1,Popular
B0FMGXH38Q,jbl grip wireless portable bluetooth speaker jbl pro sound with ai sound boost ip68 waterproofdustproof ambient light upto 14h playtime auracast multispeaker connection jbl portable app black,jbl,9.047821442478408,43.0,4.6,6.102558594613569,audio,https://www.amazon.in/dp/B0FMGXH38Q,bluetooth speakers,0.0005412401458995,speakers,0,0,2,Premium
B0FKBJ3GJM,boat stone 108 3w signature sound 12h battery tws feature ipx4 bluetooth speaker wireless speaker portable speakertropical blue,boat,6.745236349484363,72.0,3.4,4.110873864173311,audio,https://www.amazon.in/dp/B0FKBJ3GJM,bluetooth speakers,0.0040047114252061,earbuds,0,0,1,Popular
B0GMD8G6HY,hammer drop x1 5w bluetooth speaker with twin pairing bluetooth v60 32 hours playtime 52mm drivers beige,hammer,6.214608098422191,86.0,4.8,3.044522437723423,audio,https://www.amazon.in/dp/B0GMD8G6HY,bluetooth speakers,0.0096192384769539,speakers,0,0,0,High Rated
B09JVCT78G,jbl partybox 110 wireless bluetooth party speaker 160w monstrous pro sound dynamic light show upto 12hrs playtime builtin powerbank guitar  mic input partybox app splashproof black,jbl,9.975808214115753,40.0,4.5,7.550135342488429,audio,https://www.amazon.in/dp/B09JVCT78G,bluetooth speakers,0.000209312061026,speakers,0,1,2,Premium
B08VDNCZT9,jbl charge 5 wireless portable bluetooth speaker pro sound 20 hrs playtime powerful bass radiators builtin 7500mah powerbank partyboost ip67 water  dustproof without mic black,jbl,9.392661928770137,37.0,4.4,10.351405324899678,audio,https://www.amazon.in/dp/B08VDNCZT9,bluetooth speakers,0.0003666972247687,speakers,0,1,2,Premium
B094RCC4L1,mivi play bluetooth speaker with 12 hours playtime wireless speaker made in india with exceptional sound quality portable and built in micblack,mivi,6.733401891837359,58.0,4.1,10.118639253920785,audio,https://www.amazon.in/dp/B094RCC4L1,bluetooth speakers,0.0048867699642431,speakers,0,0,1,Popular
B0CLJ7V2JT,ambrane 5w wireless bluetooth mini speaker with 44hrs playtime immersive sound 52mm driver twin pairing integrated music  call control built in mic ipx4 water resistance minipod green,ambrane,6.476972362889683,64.0,4.3,3.871201010907891,audio,https://www.amazon.in/dp/B0CLJ7V2JT,bluetooth speakers,0.0066255778120184,speakers,0,1,0,High Rated
B0DSSX42WX,zebronics vita bar 201 wireless bluetooth soundbar 30 watts upto 8 hours playback powerful dual drivers dual passive radiators led indicator btv53  usb  aux,zebronics,7.438383530044307,39.0,3.6,4.6913478822291435,audio,https://www.amazon.in/dp/B0DSSX42WX,bluetooth speakers,0.0021188934667451,speakers,1,0,1,Popular
B08YQV138W,bang  olufsen beosound explore  wireless outdoor bluetooth speaker ip 67 dustproof and waterproof grey mist,bang,9.798182590890704,10.0,4.3,8.03947991910045,audio,https://www.amazon.in/dp/B08YQV138W,bluetooth speakers,0.0002388888888888,speakers,0,0,2,Premium
B0CT5F1SW4,tribit xsound plus 2 30w 53 bluetooth wireless speakerspowerful louder stereo sound with bassenhanced xbass function24h playtimeipx7 waterproofbuilt in mic150ft bt range for homeoutdoorblack,tribit,8.594154232552366,46.0,4.4,7.901377353792616,audio,https://www.amazon.in/dp/B0CT5F1SW4,bluetooth speakers,0.0008149657343952,speakers,0,0,2,Premium
B0G2MKMPVZ,zebronics 10w portable bluetooth v60 speaker dual 52cm drivers 9hr backup retro cd design 6 ambient sound effects tws support passive radiator builtin clock alarm  call function echospin,zebronics,7.600902459542082,58.0,4.2,3.4011973816621555,audio,https://www.amazon.in/dp/B0G2MKMPVZ,bluetooth speakers,0.0021010505252626,earbuds,0,0,0,High Rated
B0D7Q6QMJR,portronics harmony mini 25w hd premium portable bluetooth speaker with subwoofer eq adjustment 6 hours playtime inbuilt mictws modergb lights bluetooth v53 type c fast chargingblack,portronics,7.937374696163295,44.0,4.3,6.284134161070802,audio,https://www.amazon.in/dp/B0D7Q6QMJR,bluetooth speakers,0.0015362629510539,earbuds,0,0,2,Premium
B07YNVQJZY,zebronics county 3w wireless bluetooth portable speaker with supporting carry handle usb sd card fm  call function blue,zebronics,6.309918278226516,45.0,3.9,9.268703615273097,audio,https://www.amazon.in/dp/B07YNVQJZY,bluetooth speakers,0.007103825136612,speakers,0,0,1,Popular
B0DQQ2VX26,boat stone ignite w 90 w rms sound rgb leds eq modes ipx6bt v53multi compatibility auxusb playback time up to 5 hours  type c charging jade black,boat,8.85623355614316,68.0,4.3,5.3706380281276624,audio,https://www.amazon.in/dp/B0DQQ2VX26,bluetooth speakers,0.0006127974918056,unknown,0,0,2,Premium
B07TBFY4VF,portronics 5w pico mini hd sound portable bluetooth speaker with inbuilt mic strong lanyard upto 4 hours playtime bluetooth 53v type c fast charging light weight black,portronics,6.551080335043404,30.0,4.2,6.675823221634848,audio,https://www.amazon.in/dp/B07TBFY4VF,bluetooth speakers,0.0060085836909871,speakers,0,1,1,Popular
B0FMNPVZVJ,zebronics portable bluetooth speaker 60w upto 7 hours playback dual 1651cm drivers karaoke tws bt v54 usb msd aux rgb wireless mic with display mobile holder party fyre 90,zebronics,8.699514748210191,54.0,4.0,6.173786103901937,audio,https://www.amazon.in/dp/B0FMNPVZVJ,bluetooth speakers,0.0006667777962993,earbuds,1,1,2,Premium
B0GL7QWQF1,zebronics 50w bluetooth speaker dual 57cm drivers 89cm subwoofer upto 5hrs playback dual passive radiators rgb modes 63mm mic input tws bt v53 usb aux typec sound feast 450,zebronics,8.160518247477505,50.0,5.0,1.3862943611198906,audio,https://www.amazon.in/dp/B0GL7QWQF1,bluetooth speakers,0.0014289797084881,earbuds,1,1,0,High Rated
B0GL3JFDMS,jbl compatible ultra mini wireless bluetooth speaker with heavy metal electroplated round speaker  wireless power button controlled long battery backup  fast quick charge pack of 1 multicolor,jbl,5.666426688112432,71.0,2.5,1.0986122886681098,audio,https://www.amazon.in/dp/B0GL3JFDMS,bluetooth speakers,0.0086805555555555,speakers,0,0,3,Low Rated
B0BSLLKJ78,zebronics dc black adam edition rocket 500 bluetooth 50 portable speaker 20w rms tws 10 hour backup builtin rechargeable battery rgb lights detachable handle wired mic port  type c,zebronics,8.101677747454572,59.0,3.6,6.269096283706261,audio,https://www.amazon.in/dp/B0BSLLKJ78,bluetooth speakers,0.0010912397696271,earbuds,1,1,1,Popular
B013T21X42,portronics soundpot 20w wireless bluetooth portable speaker with 360 immersive sound upto 6 hours playtime in built mic tws mode easy control strong lanyard type c fast chargingblack,portronics,7.313220387090301,50.0,4.2,8.732465848349879,audio,https://www.amazon.in/dp/B013T21X42,bluetooth speakers,0.0028018679119412,earbuds,0,1,1,Popular
B01MTB55WH,anker soundcore 2 portable bluetooth speaker with better bass 24hour playtime 66ft bluetooth range ipx5 water resistance  builtin mic,anker,8.732336828577418,32.0,4.6,11.849404844423074,audio,https://www.amazon.in/dp/B01MTB55WH,bluetooth speakers,0.0007420312298361,speakers,0,1,2,Premium
B0DS68Z4DZ,zebronics county 8 portable bluetooth speaker 8 watts upto 7 hours playback passive radiator btv53  tws  usb  msd rgb led call function compact design carry strap black,zebronics,6.448889394146858,43.0,4.1,5.170483995038151,audio,https://www.amazon.in/dp/B0DS68Z4DZ,bluetooth speakers,0.0064976228209191,earbuds,0,0,1,Popular
B0F3JNTJ7K,portronics fynix 30w hd sound portable bluetooth speaker with dual passive radiator 360 surround sound upto 6 hours handsfree calling tws pairing bluetooth 53v type c chargingblack,portronics,7.824046010856292,38.0,4.1,5.707110264748875,audio,https://www.amazon.in/dp/B0F3JNTJ7K,bluetooth speakers,0.001640656262505,earbuds,0,1,1,Popular
B0DCB8FBVK,amazon basics x20r 20w bluetooth soundbar with 2000mah battery  2x bass  up to 9hrs of playback  bluetooth 53 aux in usb micro tf card connectivity grey,amazon,7.299797366758161,51.0,3.8,10.86477077032911,audio,https://www.amazon.in/dp/B0DCB8FBVK,bluetooth speakers,0.0025693035835023,speakers,1,0,1,Popular
B0CX95S55W,jbl clip 5 wireless ultra portable bluetooth speaker pro sound 12hrs of playtime integrated carabiner vibrant colors with rugged fabric design dust  waterproof type c without mic squad,jbl,8.299037181613066,38.0,4.6,8.594339400592892,audio,https://www.amazon.in/dp/B0CX95S55W,bluetooth speakers,0.00114456332421,speakers,0,1,2,Premium
B0DQWTH8MK,zebronics sound feast 55 portable bluetooth speaker 14 watts 10 hours playback dual 57 cm drivers dual passive radiator call function rgb bluetooth v53  tws  usb  msd  aux deep bass,zebronics,7.170119543449628,54.0,3.9,6.606650186198215,audio,https://www.amazon.in/dp/B0DQWTH8MK,bluetooth speakers,0.0030023094688221,earbuds,1,0,1,Popular
B0FQN896CF,tribit pocketgo portable wireless bluetooth speaker with 7w stereo sound ip68 waterproof dustproof 20h playtime custom eq bt60  tws pairing supports tf card ideal for travel outdoor gifts,tribit,8.006367567650246,25.0,4.4,6.311734809152915,audio,https://www.amazon.in/dp/B0FQN896CF,bluetooth speakers,0.0014671557185728,earbuds,0,0,2,Premium
B0FFHCZPWC,govo gosurround 600  90w soundbar  21 channel home theatre  deep bass from 4 subwoofer  bt v53 hdmi aux usb connectivity  5 eq modes,govo,7.937374696163295,77.0,3.9,3.6109179126442243,audio,https://www.amazon.in/dp/B0FFHCZPWC,bluetooth speakers,0.0013933547695605,speakers,1,0,0,High Rated
B0GF1RWB4D,mini portable bluetooth speaker white and turquoise wireless audio device with control buttons,mini,5.648974238161206,72.0,2.6,2.302585092994046,audio,https://www.amazon.in/dp/B0GF1RWB4D,bluetooth speakers,0.0091872791519434,speakers,0,0,3,Low Rated
B0BGYCY8VR,soundcore anker rave neo 2 portable speaker with 80w stereo soundpartycast 20light showipx7 waterprooffloats on water 18h playtimecustomizable eq  bass up for partybackyardblackusb,soundcore,9.472704636443673,24.0,4.6,5.568344503761097,audio,https://www.amazon.in/dp/B0BGYCY8VR,bluetooth speakers,0.0003538733748749,speakers,0,0,2,Premium
B0CW38T5QK,mivi fort q18 soundbar with 18w bluetooth speakers soundbar 20 channel with 2 inbuilt fullrange speakers multiple input modes 6h playtime 2000mah made in india sound bar for tv,mivi,6.907755278982137,71.0,3.9,7.00397413672268,audio,https://www.amazon.in/dp/B0CW38T5QK,bluetooth speakers,0.0039039039039039,speakers,0,0,1,Popular
B0FGVXDQ31,qcy sp7 portable bluetooth speaker  40w stereo sound 105 db loud output tws multispeaker pairing 15 rgb light modes ipx7 waterproof 14h battery life,qcy,8.294049640102028,33.0,4.4,3.784189633918261,audio,https://www.amazon.in/dp/B0FGVXDQ31,bluetooth speakers,0.0011002750687671,earbuds,0,0,2,Premium
B0FPR7WMGY,goboult newly launched bassbox x20 bluetooth speaker 20 watt boomx audio up to 6 hrs playtime typec charging auxtf cardusb  btv 54 bluetooth sound bar portable pure black,goboult,7.3777589082278725,77.0,4.0,3.332204510175204,audio,https://www.amazon.in/dp/B0FPR7WMGY,bluetooth speakers,0.0025015634771732,speakers,0,0,0,High Rated
B08HD28LJ6,zebronics sound feast 50 14 w portable speaker supporting bluetooth pendrive slot msd card call function black,zebronics,6.745236349484363,66.0,3.8,8.343077871169383,audio,https://www.amazon.in/dp/B08HD28LJ6,bluetooth speakers,0.0044758539458186,speakers,0,0,1,Popular
B08NQXP8CR,hp 360 mono portable silver bluetooth speaker with builtin microphone ip54 dust and water resistance 2d801aa,hp,7.081708586105575,60.0,3.6,5.455321115357702,audio,https://www.amazon.in/dp/B08NQXP8CR,bluetooth speakers,0.0030277544154751,speakers,0,1,1,Popular
B0DG2CQ728,creative pebble pro minimalist 20 usbc computer speakers with bluetooth 53 and customizable rgb lighting clear dialog and bassflex tech usb audio headset port for pc and mac white,creative,8.677950570294351,41.0,4.2,5.961005339623274,audio,https://www.amazon.in/dp/B0DG2CQ728,bluetooth speakers,0.0007153806847215,headphones,0,0,2,Premium
B0FXRFKQ2K,ptron fusion octane 48w bluetooth party speaker wpunchy sound 8 inch neo driver breathing rgb lights 6hrs playtime bt53auxtf cardusb playback modes typec charging portable jade black,ptron,7.649692623711514,65.0,3.8,4.23410650459726,audio,https://www.amazon.in/dp/B0FXRFKQ2K,bluetooth speakers,0.0018103858980466,speakers,0,0,1,Popular
B0FXRH3QJ6,ptron fusion beats 48w bluetooth party speaker wimmersive sound dual 4 inch neo drivers rhythmic rgb lights 6hrs playtime bt53auxtf cardusb playback modes typec charging midnight black,ptron,7.649692623711514,65.0,3.9,4.276666119016055,audio,https://www.amazon.in/dp/B0FXRH3QJ6,bluetooth speakers,0.0018580276322058,speakers,0,0,1,Popular
B0F636P8NJ,ptron funk wow 6w ultra portable bluetooth speaker with pristine sound ipx5 waterresistance 10hrs playtime multiplayback modes true wireless feature lightweight  type c charging black,ptron,6.551080335043404,83.0,3.4,6.104793232414985,audio,https://www.amazon.in/dp/B0F636P8NJ,bluetooth speakers,0.0048640915593705,speakers,0,0,1,Popular
B0DMNHYM33,mivi fort h30 portable bluetooth speakers soundbar  newly launched 30w bluetooth soundbar for campus life 20 channel sleek design 6 hours playtime multiconnectivity made in india,mivi,7.27931883541462,76.0,3.8,7.170888478512505,audio,https://www.amazon.in/dp/B0DMNHYM33,bluetooth speakers,0.0026224982746721,speakers,0,0,1,Popular
B0BGT49YPQ,ambrane 5w wireless bluetooth mini speaker with 12hrs playtime immersive sound 40mm driver bluetooth v51 strong connectivity portable design integrated music  call control cube  red,ambrane,6.309918278226516,68.0,3.4,4.74493212836325,audio,https://www.amazon.in/dp/B0BGT49YPQ,bluetooth speakers,0.0061930783242258,speakers,0,0,1,Popular
B0DJ33F2JQ,portronics trifusion 16w hd sound bluetooth speaker with 15w wireless charging 360rgb led lights digital clock with alarm setting builtin white noise usbsd cardaux in type c chargingblack,portronics,7.346010209913293,48.0,3.6,5.87493073085203,audio,https://www.amazon.in/dp/B0DJ33F2JQ,bluetooth speakers,0.0023240800516462,speakers,0,0,1,Popular
B0FLYBFZL5,boat partypal 65 pro 42w signature sound wireless karaoke mic 8h batteryrgb leds tws bass boost multi port bluetooth speaker wireless speaker portable speaker premium black,boat,8.411832675758411,72.0,4.1,3.4965075614664802,audio,https://www.amazon.in/dp/B0FLYBFZL5,bluetooth speakers,0.00091131362525,earbuds,0,1,2,Premium
B0919Z8Q8Y,marshall tufton 80 watt wireless bluetooth portable speaker black  brass,marshall,10.596609732783568,17.0,4.6,6.075346031088684,audio,https://www.amazon.in/dp/B0919Z8Q8Y,bluetooth speakers,0.0001150057502875,speakers,0,0,2,Premium
B0DRSPB2QJ,zebronics sound feast 75 portable bluetooth speaker 14 watts 10 hours playback transparent body dual 66 cm drivers carry strap bluetooth v53  tws  msd  aux black,zebronics,6.907755278982137,72.0,4.0,4.867534450455582,audio,https://www.amazon.in/dp/B0DRSPB2QJ,bluetooth speakers,0.004004004004004,earbuds,1,0,1,Popular
B09P53B3M5,zebronics zebbuddy 100 portable bt v50 speaker with tws 20w rms wired mic karaoke 5h backup rgb led aux usb micro sd built in rechargeable battery and mobile holder black,zebronics,7.24422751560335,50.0,3.4,7.783640596221253,audio,https://www.amazon.in/dp/B09P53B3M5,bluetooth speakers,0.0024303073624017,earbuds,1,1,1,Popular
B0DN5Q5P9C,amazon basics bluetooth speaker 53 soundbar with 16w rms 2000mah battery upto 8 hrs 50 volum playtime auxusb port black,amazon,6.897704943128636,60.0,3.9,8.006700845440367,audio,https://www.amazon.in/dp/B0DN5Q5P9C,bluetooth speakers,0.0039433771486349,speakers,0,0,1,Popular
B0CSYX5RF6,blaupunkt newly launched sba20 pro 25w bluetooth soundbar with 2000mah battery i rgb lights i honeycomb design i aux bluetooth usb  tws i bt speaker for tv mobile pc laptops,blaupunkt,7.272398392570047,71.0,3.9,7.438971592395862,audio,https://www.amazon.in/dp/B0CSYX5RF6,bluetooth speakers,0.0027102154273801,earbuds,1,0,1,Popular
B0DVZF8RQF,ptron fusion pro retro signature 20w bluetooth speaker with pristine sound 8 hours playtime dual drivers playback via bt53usbtf card easy controls portable speaker  type c charging black,ptron,7.313220387090301,69.0,3.8,6.298949246855942,audio,https://www.amazon.in/dp/B0DVZF8RQF,bluetooth speakers,0.0025350233488992,speakers,0,0,1,Popular
B0FLYCFPRG,boat 2026 launch nirvana luxe360 surround spatial audio 100w 15hrs battery broadcast app support nfc pairing android bluetooth speaker wireless speaker portable speaker charcoal black,boat,9.210340371976184,60.0,3.8,3.6375861597263857,audio,https://www.amazon.in/dp/B0FLYCFPRG,bluetooth speakers,0.0003800380038003,speakers,0,0,2,Premium
B0FN7H3GLN,zebronics compact soundbar 18 watts upto 6 hours playback dual 52mm drivers dual passive radiators tws typec charging usb aux led indicator vita bar 202,zebronics,7.090076835776092,40.0,3.8,5.351858133476067,audio,https://www.amazon.in/dp/B0FN7H3GLN,bluetooth speakers,0.0031693077564637,earbuds,1,0,1,Popular
B0F8MX4YSZ,10w mini bluetooth speaker k12 with wireless karaoke mic 8 hours playtime rgb lights bt51 typec charging,10w,5.945420608606575,65.0,3.5,2.302585092994046,audio,https://www.amazon.in/dp/B0F8MX4YSZ,bluetooth speakers,0.0091863517060367,speakers,0,1,0,High Rated
B0GDGR4Q2K,portronics 30w dash wireless bluetooth portable speaker with dual wireless karaoke mic echo control 5 hour playtime rgb led light bluetooth v54 easy grab handle usb in type c chargingblack,portronics,7.90100705199242,46.0,4.5,2.0794415416798357,audio,https://www.amazon.in/dp/B0GDGR4Q2K,bluetooth speakers,0.0016672841793256,speakers,0,1,0,High Rated
B0FDFRGWLQ,boat aavante 21 1600d  orion plus dolby audio 160w signature sound 21ch wired subwoofermultiple ports  eq modes bluetooth sound bar home theatre soundbar speaker premium black,boat,8.779557455883728,70.0,4.0,8.434028950155469,audio,https://www.amazon.in/dp/B0FDFRGWLQ,bluetooth speakers,0.0006154793045083,earphones,1,0,2,Premium
B0CYXXLLFB,inefable mini boost 4 bluetooth speaker 4d mini electroplating round steel speaker  multicolor  pack of 1,inefable,5.71042701737487,67.0,3.6,6.340359303727752,audio,https://www.amazon.in/dp/B0CYXXLLFB,bluetooth speakers,0.0119601328903654,speakers,0,0,1,Popular
B08VD5DC5L,jbl charge 5 wireless portable bluetooth speaker pro sound 20 hrs playtime powerful bass radiators builtin 7500mah powerbank partyboost ip67 water  dustproof without mic blue,jbl,9.392661928770137,37.0,4.4,10.351405324899678,audio,https://www.amazon.in/dp/B08VD5DC5L,bluetooth speakers,0.0003666972247687,speakers,0,1,2,Premium
B0FN3YCKXZ,tempt cameo bluetooth speaker  6w inbuilt subwoofer  mic  6hrs playtime  powerful bass  magnetic stick on design  rgb lights  portable travel speaker black,tempt,6.907755278982137,50.0,4.5,4.51085950651685,audio,https://www.amazon.in/dp/B0FN3YCKXZ,bluetooth speakers,0.0045045045045045,speakers,0,1,0,High Rated
B0C3VYT6Q6,jbl charge 5 wifi wireless portable bluetooth speaker original pro sound 20 hours playtime deep bass builtin powerbank wifi with airplay ip67 water  dustproof one app black,jbl,9.472704636443673,52.0,4.5,7.438971592395862,audio,https://www.amazon.in/dp/B0C3VYT6Q6,bluetooth speakers,0.0003461804754211,speakers,0,0,2,Premium
B0BZJYLSPB,invicto a011 5w wireless bluetooth portable speaker with supporting carry handle usb sd card aux fm  call function upto 4hrs playtime,invicto,5.796057750765372,59.0,3.9,3.091042453358316,audio,https://www.amazon.in/dp/B0BZJYLSPB,bluetooth speakers,0.011890243902439,speakers,1,0,0,High Rated
B0DSVRLMV5,tribit stormbox mini bluetooth speaker 12w360surround soundcustom eq12h playtimebt 54aacsbc supportled lightsipx7 waterprooftws pairingtypec portable for homeoutdoortravel black,tribit,7.824046010856292,42.0,4.3,7.0909098220799835,audio,https://www.amazon.in/dp/B0DSVRLMV5,bluetooth speakers,0.0017206882753101,earbuds,0,0,1,Popular
B0CKL1TXHN,sonos era 100  smart speaker with wifi bluetooth amazon alexa  black,sonos,10.043249494911286,23.0,4.4,4.248495242049359,audio,https://www.amazon.in/dp/B0CKL1TXHN,bluetooth speakers,0.000191312665768,speakers,0,0,2,Premium
B0DSL9P1ZM,philips tas1209 wireless portable bluetooth speaker with 5w output punchy bass with radiator stereo pairing ipx4 splash resistant handsfree calls black,philips,6.802394763324311,47.0,3.6,3.7376696182833684,audio,https://www.amazon.in/dp/B0DSL9P1ZM,bluetooth speakers,0.0040044493882091,speakers,0,1,1,Popular
B0F96FWCDF,marshall kilburn iii portable bluetooth speaker with 50 hours of portable playtime 360 sound dust  waterresistant ip54  black  brass,marshall,10.491274217438248,0.0,4.7,5.905361848054571,audio,https://www.amazon.in/dp/B0F96FWCDF,bluetooth speakers,0.0001305591821995,speakers,0,0,2,Premium
B0DP7PJ99Y,portronics 30w radiant 2 portable bluetooth speaker with wireless karaoke mic6 hour playtimehd clarity sound dual driver rgb leds tws mode bt53v usb drive aux in type c fast chargingblack,portronics,8.216088098632316,38.0,3.9,4.7535901911063645,audio,https://www.amazon.in/dp/B0DP7PJ99Y,bluetooth speakers,0.0010543390105433,earbuds,1,0,2,Premium
B0F8XNKQKC,mini boost portable bluetooth speaker wireless stereo sound system high bass loud clear audio compact waterproof travel speaker with mic long battery life outdoor  indoor use,mini,5.579729825986222,56.0,3.5,1.9459101490553132,audio,https://www.amazon.in/dp/B0F8XNKQKC,bluetooth speakers,0.0132575757575757,speakers,0,1,0,High Rated
B0BTHL673V,marshall middleton portable bluetooth speaker with 20 hours of portable playtime 360 sound dust  waterproof ip67  black  brass,marshall,10.203592144986466,16.0,4.4,7.496097345175956,audio,https://www.amazon.in/dp/B0BTHL673V,bluetooth speakers,0.0001629689988518,speakers,0,0,2,Premium
B0FBX3H27D,philips tas3400bk portable bluetooth speaker with 40w output 4000mah battery stereo sound bluetooth v53 ipx5 sweatproof rgb light modes mesh build auxtfusb support whanging strap black,philips,7.9483852851118995,43.0,3.9,4.060443010546419,audio,https://www.amazon.in/dp/B0FBX3H27D,bluetooth speakers,0.0013780918727915,speakers,0,0,1,Popular
B0CW39HC2Y,portronics talk three wearable bluetooth speaker with mic magneticspring clipon upto 10hours playtime ipx5 waterdust resistant bluetooth 53v big buttons portable speaker with microphone,portronics,7.24422751560335,53.0,3.8,6.862757913051401,audio,https://www.amazon.in/dp/B0CW39HC2Y,bluetooth speakers,0.0027162258756254,speakers,0,1,1,Popular
B0FFHH36CJ,ptron fusion play portable 34w bluetooth speaker wimmersive sound vivid rgb lights party speaker w 7 hrs playtime bt53auxtf cardusb playback 65mm karaoke mic port typec charging black,ptron,7.495541943884256,65.0,3.8,6.234410725718371,audio,https://www.amazon.in/dp/B0FFHH36CJ,bluetooth speakers,0.0021122846025569,speakers,0,1,1,Popular
B0DP9SDNQQ,zebronics sound pod 30 portable bluetooth speaker 12 watts upto 8 hours playback passive radiator btv53  msd  tws  splash proof rgb led carry handle deep bass green,zebronics,6.284134161070802,72.0,3.7,4.718498871295094,audio,https://www.amazon.in/dp/B0DP9SDNQQ,bluetooth speakers,0.0069158878504672,earbuds,0,0,1,Popular
